name	*name	szFlavorText	compactsave	version	level	levelreq	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	auto prefix	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	special	Transmogrify	TMogType	TMogMin	TMogMax	useable	throwable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldesccalc	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HraltiMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	PermStoreItem	multibuy	Nameable	*eol
Coupon nor Armor 24	Sparking Mail		0	0	1	1	1	1	0	1	20000		24c	24c	24c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 25	Bverrit Keep		0	0	1	1	1	1	0	1	20000		25c	25c	25c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 26	The Face of Horror		0	0	1	1	1	1	0	1	20000		26c	26c	26c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 27	Venomsward		0	0	1	1	1	1	0	1	20000		27c	27c	27c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 28	Wall of the Eyeless		0	0	1	1	1	1	0	1	20000		28c	28c	28c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 29	Nightsmoke		0	0	1	1	1	1	0	1	20000		29c	29c	29c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 30	Wormskull		0	0	1	1	1	1	0	1	20000		30c	30c	30c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 31	Iceblink		0	0	1	1	1	1	0	1	20000		31c	31c	31c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 32	Magefist		0	0	1	1	1	1	0	1	20000		32c	32c	32c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 33	Goblin Toe		0	0	1	1	1	1	0	1	20000		33c	33c	33c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 34	Goldwrap		0	0	1	1	1	1	0	1	20000		34c	34c	34c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 35	Howltusk		0	0	1	1	1	1	0	1	20000		35c	35c	35c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 36	Boneflesh		0	0	1	1	1	1	0	1	20000		36c	36c	36c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 37	Frostburn		0	0	1	1	1	1	0	1	20000		37c	37c	37c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 38	Tearhaunch		0	0	1	1	1	1	0	1	20000		38c	38c	38c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 39	Bladebuckle		0	0	1	1	1	1	0	1	20000		39c	39c	39c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 40	Undead Crown		0	0	1	1	1	1	0	1	20000		40c	40c	40c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 41	Rockfleece		0	0	1	1	1	1	0	1	20000		41c	41c	41c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 42	The Ward		0	0	1	1	1	1	0	1	20000		42c	42c	42c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 43	Rattlecage		0	0	1	1	1	1	0	1	20000		43c	43c	43c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 44	Heavenly Garb		0	0	1	1	1	1	0	1	20000		44c	44c	44c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 45	Goldskin		0	0	1	1	1	1	0	1	20000		45c	45c	45c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon nor Armor 46	Victors Silk		0	0	1	1	1	1	0	1	20000		46c	46c	46c		16	1	1	0	0	0	flpscr	invcpn1			0	xxx			0	0	cpn1		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 1	Peasent Crown		0	0	1	1	1	1	0	1	40000		01d	01d	01d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 2	The Spirit Shroud		0	0	1	1	1	1	0	1	40000		02d	02d	02d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 3	Visceratuant		0	0	1	1	1	1	0	1	40000		03d	03d	03d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 4	Venom Grip		0	0	1	1	1	1	0	1	40000		04d	04d	04d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 5	Infernostride		0	0	1	1	1	1	0	1	40000		05d	05d	05d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 6	String of Ears		0	0	1	1	1	1	0	1	40000		06d	06d	06d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 7	Skin of the Vipermagi		0	0	1	1	1	1	0	1	40000		07d	07d	07d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 8	Rockstopper		0	0	1	1	1	1	0	1	40000		08d	08d	08d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 9	Skin of the Flayerd One		0	0	1	1	1	1	0	1	40000		09d	09d	09d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 10	Mosers Blessed Circle		0	0	1	1	1	1	0	1	40000		10d	10d	10d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndescm		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 11	Gravepalm		0	0	1	1	1	1	0	1	40000		11d	11d	11d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 12	Razortail		0	0	1	1	1	1	0	1	40000		12d	12d	12d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 13	Waterwalk		0	0	1	1	1	1	0	1	40000		13d	13d	13d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 14	Ironpelt		0	0	1	1	1	1	0	1	40000		14d	14d	14d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 15	Stealskull		0	0	1	1	1	1	0	1	40000		15d	15d	15d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 16	Spiritforge		0	0	1	1	1	1	0	1	40000		16d	16d	16d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndescm		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 17	Stormchaser		0	0	1	1	1	1	0	1	40000		17d	17d	17d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 18	Lance Guard		0	0	1	1	1	1	0	1	40000		18d	18d	18d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 19	Ghoulhide		0	0	1	1	1	1	0	1	40000		19d	19d	19d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 20	Silkweave		0	0	1	1	1	1	0	1	40000		20d	20d	20d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 21	Crow Caw		0	0	1	1	1	1	0	1	40000		21d	21d	21d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 22	Gloomstrap		0	0	1	1	1	1	0	1	40000		22d	22d	22d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 23	Darksight Helm		0	0	1	1	1	1	0	1	40000		23d	23d	23d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 24	Shaftstop		0	0	1	1	1	1	0	1	40000		24d	24d	24d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 25	Tiamat's Rebuke		0	0	1	1	1	1	0	1	40000		25d	25d	25d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 26	Blackhorn's Face		0	0	1	1	1	1	0	1	40000		26d	26d	26d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 27	Duriel's Shell		0	0	1	1	1	1	0	1	40000		27d	27d	27d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 28	Lidless Wall		0	0	1	1	1	1	0	1	40000		28d	28d	28d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 29	Snowclash		0	0	1	1	1	1	0	1	40000		29d	29d	29d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 30	Vampiregaze		0	0	1	1	1	1	0	1	40000		30d	30d	30d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 31	Skullder's Ire		0	0	1	1	1	1	0	1	40000		31d	31d	31d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 32	Lavagout		0	0	1	1	1	1	0	1	40000		32d	32d	32d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 33	Wartraveler		0	0	1	1	1	1	0	1	40000		33d	33d	33d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
Coupon exc Armor 34	Arreat's Face		0	0	1	1	1	1	0	1	40000		34d	34d	34d		16	1	1	0	0	0	flpscr	invcpn2			0	xxx			0	0	cpn2		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1												1	cpndesc2		0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255			0	0	0	xxx	xxx				0
